dataset,sequence_id,group_id,sequence_length,command,run_command_hash,RNAup_version,date_time_utc,exit_status,warning_present,warning_notes,output_file_path,output_detection_note,stdout_path,stderr_path,log_path,stdin_fa_path,command_txt_path,parsed_raw_table_path,file_listing_path,runtime_sec,sequence_sha256,pfScale_used,output_file_sha256
CRW,d.23.b.S.pyogenes_No.4,d.23.b.S.pyogenes_No.4,2903,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:13:11.989906+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.4__09ed3877c8/d.23.b.S.pyogenes_No.4__09ed3877c8_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.4__09ed3877c8/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.4__09ed3877c8/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.4__09ed3877c8/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.4__09ed3877c8/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.4__09ed3877c8/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.4__09ed3877c8/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.4__09ed3877c8/file_listing.json,47.972723960876465,973b825968da0989b7ca27f299b998df67e901e5cc64a221e5ad6e382b59b58f,1.0,de802cb69716e9ce9666820aa7dad2414fba7d1785e1ec4fe35279b96f1b929a
CRW,d.23.b.S.pyogenes_No.5,d.23.b.S.pyogenes_No.5,2903,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:13:59.916306+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.5__dd098fe26a/d.23.b.S.pyogenes_No.5__dd098fe26a_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.5__dd098fe26a/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.5__dd098fe26a/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.5__dd098fe26a/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.5__dd098fe26a/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.5__dd098fe26a/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.5__dd098fe26a/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.5__dd098fe26a/file_listing.json,47.42434000968933,973b825968da0989b7ca27f299b998df67e901e5cc64a221e5ad6e382b59b58f,1.0,5fd1b7af16197c0ce894567719040f5219777fcffe2b1520d318d7617c3a5e33
CRW,d.23.b.S.pyogenes_No.6,d.23.b.S.pyogenes_No.6,2903,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:14:47.073752+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.6__9f16cef414/d.23.b.S.pyogenes_No.6__9f16cef414_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.6__9f16cef414/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.6__9f16cef414/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.6__9f16cef414/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.6__9f16cef414/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.6__9f16cef414/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.6__9f16cef414/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.S.pyogenes_No.6__9f16cef414/file_listing.json,46.65888714790344,973b825968da0989b7ca27f299b998df67e901e5cc64a221e5ad6e382b59b58f,1.0,1344cfbdff073de7d55e868638596750c4c8c2d004cb83e6f6607bdb0bf56068
CRW,d.23.b.T.maritima,d.23.b.T.maritima,3023,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:15:41.269670+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.maritima__5bb6d21f71/d.23.b.T.maritima__5bb6d21f71_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.maritima__5bb6d21f71/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.maritima__5bb6d21f71/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.maritima__5bb6d21f71/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.maritima__5bb6d21f71/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.maritima__5bb6d21f71/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.maritima__5bb6d21f71/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.maritima__5bb6d21f71/file_listing.json,53.70015096664429,ed955b3ae30ab934d5a0fdef86c052f55b12cd3b82316468b9fea4e44a83b26a,1.0,799270808e759711eae303c314202858c396a22e7ccf4ed4428e6e29e496aaab
CRW,d.23.b.T.pallidum.A,d.23.b.T.pallidum.A,2953,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:16:31.531159+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.pallidum.A__dba3406aab/d.23.b.T.pallidum.A__dba3406aab_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.pallidum.A__dba3406aab/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.pallidum.A__dba3406aab/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.pallidum.A__dba3406aab/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.pallidum.A__dba3406aab/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.pallidum.A__dba3406aab/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.pallidum.A__dba3406aab/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.pallidum.A__dba3406aab/file_listing.json,49.74162197113037,dc2e5103ac706dfd46d98d51878c06df3191eb3c6ff913aecc97a868cbdef9eb,1.0,a9561fd4504b02f430045c5a35e74a72cb37fd0d0a11beaa4eaab6c875d7a8ce
CRW,d.23.b.T.thermophilus,d.23.b.T.thermophilus,2915,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:17:20.131816+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.thermophilus__9f3d1524fe/d.23.b.T.thermophilus__9f3d1524fe_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.thermophilus__9f3d1524fe/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.thermophilus__9f3d1524fe/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.thermophilus__9f3d1524fe/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.thermophilus__9f3d1524fe/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.thermophilus__9f3d1524fe/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.thermophilus__9f3d1524fe/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.T.thermophilus__9f3d1524fe/file_listing.json,48.097898960113525,93e6bcade18a08368a5e825ac9de0983ea7e2098c95cb7e6f6acaf6f72518c27,1.0,b65dcc81dc194adc1136d34de53ede9756b8a22b3d0a14e70390511820e2727c
CRW,d.23.e.A.thaliana,d.23.e.A.thaliana,3539,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:18:44.881914+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.A.thaliana__24d2051c26/d.23.e.A.thaliana__24d2051c26_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.A.thaliana__24d2051c26/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.A.thaliana__24d2051c26/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.A.thaliana__24d2051c26/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.A.thaliana__24d2051c26/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.A.thaliana__24d2051c26/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.A.thaliana__24d2051c26/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.A.thaliana__24d2051c26/file_listing.json,84.25618004798889,99933a42ad7d7681052bd6677bcca8e262a947cb0ec19e2f73551c01d177d2be,1.0,187083759523571d177fff64452935cc89af6df4b56b980bb5c5c1803e5c1d7f
CRW,d.23.e.N.apis,d.23.e.N.apis,2555,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:19:20.025863+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.N.apis__7a2eb22e6b/d.23.e.N.apis__7a2eb22e6b_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.N.apis__7a2eb22e6b/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.N.apis__7a2eb22e6b/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.N.apis__7a2eb22e6b/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.N.apis__7a2eb22e6b/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.N.apis__7a2eb22e6b/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.N.apis__7a2eb22e6b/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.N.apis__7a2eb22e6b/file_listing.json,34.52672719955444,318ab7f8a95cd1c2f3b464eee67fe85fab9f61a938be70ca224203a082e5a1b4,1.0,cb2622b0b283bd804abe50bc72a7b5dd0d118ebe717d37a68ac90a2f045a0537
CRW,d.23.e.O.sativa,d.23.e.O.sativa,3541,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:20:44.188724+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.O.sativa__90705bb075/d.23.e.O.sativa__90705bb075_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.O.sativa__90705bb075/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.O.sativa__90705bb075/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.O.sativa__90705bb075/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.O.sativa__90705bb075/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.O.sativa__90705bb075/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.O.sativa__90705bb075/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.O.sativa__90705bb075/file_listing.json,83.71326279640198,575109cf09eb1ed778e6359b1b142517c838efcae937e6798566d66dcb51ce55,1.0,df39c11d58f75712bb3eb1b6b982313cec3dc3e87a71f0155b5b54830687ba4d
CRW,d.23.e.P.falciparum.A,d.23.e.P.falciparum.A,3946,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:22:44.004249+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.A__927ffee274/d.23.e.P.falciparum.A__927ffee274_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.A__927ffee274/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.A__927ffee274/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.A__927ffee274/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.A__927ffee274/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.A__927ffee274/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.A__927ffee274/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.A__927ffee274/file_listing.json,119.1989529132843,45a28d631464aa371255619307d4d9397ad4298b5806abaa8a55d535bc42c007,1.0,9b8ef4546ff61a0648c332ec6b7f8c559a9fec776ce5043f0cb59f8854901af0
CRW,d.23.e.P.falciparum.S,d.23.e.P.falciparum.S,4381,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:25:28.067603+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.S__acb219396e/d.23.e.P.falciparum.S__acb219396e_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.S__acb219396e/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.S__acb219396e/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.S__acb219396e/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.S__acb219396e/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.S__acb219396e/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.S__acb219396e/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.P.falciparum.S__acb219396e/file_listing.json,163.39506912231445,0438098a502c873250f7134bfcd8f1066db4e89f1e36e39126e07bd2fb17aad1,1.0,69a2dc6646a10a99a11d45d0c6682bb3ef420e0a7045f8d96bcd34bb165adedc
CRW,d.23.e.S.cerevisiae,d.23.e.S.cerevisiae,3554,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:26:55.726645+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.S.cerevisiae__e55e157e52/d.23.e.S.cerevisiae__e55e157e52_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.S.cerevisiae__e55e157e52/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.S.cerevisiae__e55e157e52/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.S.cerevisiae__e55e157e52/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.S.cerevisiae__e55e157e52/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.S.cerevisiae__e55e157e52/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.S.cerevisiae__e55e157e52/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.S.cerevisiae__e55e157e52/file_listing.json,86.9009120464325,7d26ee30864a56c908cd7cdfb30f7c185bb34b9c0e5a44751db135b3d8a4a5f9,1.0,75bda378c802f2269f2c29448ed3ac8046df68770592918cb8c22f36683d9d35
CRW,d.23.e.T.thermophila,d.23.e.T.thermophila,3501,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:28:17.016975+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.T.thermophila__29e9d0830d/d.23.e.T.thermophila__29e9d0830d_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.T.thermophila__29e9d0830d/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.T.thermophila__29e9d0830d/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.T.thermophila__29e9d0830d/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.T.thermophila__29e9d0830d/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.T.thermophila__29e9d0830d/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.T.thermophila__29e9d0830d/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.e.T.thermophila__29e9d0830d/file_listing.json,80.67263793945312,ffa5ca892689e4572369f9799b36928526bc6335d6d5053ea7c9eeea7caefd52,1.0,efd36c51b6aa06580d0ceba8454f10cadd411b5fc4253fa24548f89d57e6f57c
CRW,d.23.m.A.caerulea,d.23.m.A.caerulea,1035,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:28:21.317226+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.caerulea__a397524447/d.23.m.A.caerulea__a397524447_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.caerulea__a397524447/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.caerulea__a397524447/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.caerulea__a397524447/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.caerulea__a397524447/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.caerulea__a397524447/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.caerulea__a397524447/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.caerulea__a397524447/file_listing.json,3.6903839111328125,13776ebd1817bd523bd52d66505f78462c88067873b5db03b6ba966468970583,1.0,5a94f254b44bb1436fbcd8c77ad1ec6cbe8994cf1dc9004b046a68633b4b66b7
